UUID        = f318bdec-c973-4a03-ae2f-381d05d8a325
ScanDate    = 20240915_142332
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 64
NumVolumes  = 540
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
   137      16         20788217         20788227     0
   137      32         20788217         20788227     0
   137      48         20788217         20788227     0
   137       7         20788242         20788252     0
   137      23         20788242         20788252     0
   137      39         20788242         20788252     0
   137      55         20788242         20788252     0
   137      14         20788267         20788277     0
   137      30         20788267         20788277     0
   137      46         20788267         20788277     0
   137      62         20788267         20788277     0
   137       5         20788292         20788302     0
   137      21         20788292         20788302     0
   137      37         20788292         20788302     0
   137      53         20788292         20788302     0
   137      12         20788317         20788327     0
   137      28         20788317         20788327     0
   137      44         20788317         20788327     0
   137      60         20788317         20788327     0
   137       3         20788342         20788352     0
   137      19         20788342         20788352     0
   137      35         20788342         20788352     0
   137      51         20788342         20788352     0
   137      10         20788367         20788377     0
   137      26         20788367         20788377     0
   137      42         20788367         20788377     0
   137      58         20788367         20788377     0
   137       1         20788392         20788402     0
   137      17         20788392         20788402     0
   137      33         20788392         20788402     0
   137      49         20788392         20788402     0
   137       8         20788417         20788427     0
   137      24         20788417         20788427     0
   137      40         20788417         20788427     0
   137      56         20788417         20788427     0
   137      15         20788442         20788452     0
   137      31         20788442         20788452     0
   137      47         20788442         20788452     0
   137      63         20788442         20788452     0
   137       6         20788467         20788477     0
   137      22         20788467         20788477     0
   137      38         20788467         20788477     0
   137      54         20788467         20788477     0
   137      13         20788492         20788502     0
   137      29         20788492         20788502     0
   137      45         20788492         20788502     0
   137      61         20788492         20788502     0
   137       4         20788517         20788527     0
   137      20         20788517         20788527     0
   137      36         20788517         20788527     0
   137      52         20788517         20788527     0
   137      11         20788542         20788552     0
   137      27         20788542         20788552     0
   137      43         20788542         20788552     0
   137      59         20788542         20788552     0
   137       2         20788567         20788577     0
   137      18         20788567         20788577     0
   137      34         20788567         20788577     0
   137      50         20788567         20788577     0
   137       9         20788592         20788602     0
   137      25         20788592         20788602     0
   137      41         20788592         20788602     0
   137      57         20788592         20788602     0
   138       0         20788617         20788627     0
   138      16         20788617         20788627     0
   138      32         20788617         20788627     0
   138      48         20788617         20788627     0
   138       7         20788642         20788652     0
   138      23         20788642         20788652     0
   138      39         20788642         20788652     0
   138      55         20788642         20788652     0
   138      14         20788667         20788677     0
   138      30         20788667         20788677     0
   138      46         20788667         20788677     0
   138      62         20788667         20788677     0
   138       5         20788692         20788702     0
   138      21         20788692         20788702     0
   138      37         20788692         20788702     0
   138      53         20788692         20788702     0
   138      12         20788717         20788727     0
   138      28         20788717         20788727     0
   138      44         20788717         20788727     0
   138      60         20788717         20788727     0
   138       3         20788742         20788752     0
   138      19         20788742         20788752     0
   138      35         20788742         20788752     0
   138      51         20788742         20788752     0
   138      10         20788767         20788777     0
   138      26         20788767         20788777     0
   138      42         20788767         20788777     0
   138      58         20788767         20788777     0
   138       1         20788792         20788802     0
   138      17         20788792         20788802     0
   138      33         20788792         20788802     0
   138      49         20788792         20788802     0
   138       8         20788817         20788827     0
   138      24         20788817         20788827     0
   138      40         20788817         20788827     0
   138      56         20788817         20788827     0
   138      15         20788842         20788852     0
   138      31         20788842         20788852     0
   138      47         20788842         20788852     0
   138      63         20788842         20788852     0
   138       6         20788867         20788877     0
   138      22         20788867         20788877     0
   138      38         20788867         20788877     0
   138      54         20788867         20788877     0
   138      13         20788892         20788902     0
   138      29         20788892         20788902     0
   138      45         20788892         20788902     0
   138      61         20788892         20788902     0
   138       4         20788917         20788927     0
   138      20         20788917         20788927     0
   138      36         20788917         20788927     0
   138      52         20788917         20788927     0
   138      11         20788942         20788952     0
   138      27         20788942         20788952     0
   138      43         20788942         20788952     0
   138      59         20788942         20788952     0
   138       2         20788967         20788977     0
   138      18         20788967         20788977     0
   138      34         20788967         20788977     0
   138      50         20788967         20788977     0
   138       9         20788992         20789002     0
   138      25         20788992         20789002     0
   138      41         20788992         20789002     0
   138      57         20788992         20789002     0
   139       0         20789017         20789027     0
   139      16         20789017         20789027     0
   139      32         20789017         20789027     0
   139      48         20789017         20789027     0
   139       7         20789042         20789052     0
   139      23         20789042         20789052     0
   139      39         20789042         20789052     0
   139      55         20789042         20789052     0
   139      14         20789067         20789077     0
   139      30         20789067         20789077     0
   139      46         20789067         20789077     0
   139      62         20789067         20789077     0
   139       5         20789092         20789102     0
   139      21         20789092         20789102     0
   139      37         20789092         20789102     0
   139      53         20789092         20789102     0
   139      12         20789117         20789127     0
   139      28         20789117         20789127     0
   139      44         20789117         20789127     0
   139      60         20789117         20789127     0
   139       3         20789142         20789152     0
   139      19         20789142         20789152     0
   139      35         20789142         20789152     0
   139      51         20789142         20789152     0
   139      10         20789167         20789177     0
   139      26         20789167         20789177     0
   139      42         20789167         20789177     0
   139      58         20789167         20789177     0
   139       1         20789192         20789202     0
   139      17         20789192         20789202     0
   139      33         20789192         20789202     0
   139      49         20789192         20789202     0
   139       8         20789217         20789227     0
   139      24         20789217         20789227     0
   139      40         20789217         20789227     0
   139      56         20789217         20789227     0
   139      15         20789242         20789252     0
   139      31         20789242         20789252     0
   139      47         20789242         20789252     0
   139      63         20789242         20789252     0
   139       6         20789267         20789277     0
   139      22         20789267         20789277     0
   139      38         20789267         20789277     0
   139      54         20789267         20789277     0
   139      13         20789292         20789302     0
   139      29         20789292         20789302     0
   139      45         20789292         20789302     0
   139      61         20789292         20789302     0
   139       4         20789317         20789327     0
   139      20         20789317         20789327     0
   139      36         20789317         20789327     0
   139      52         20789317         20789327     0
   139      11         20789342         20789352     0
   139      27         20789342         20789352     0
   139      43         20789342         20789352     0
   139      59         20789342         20789352     0
   139       2         20789367         20789377     0
   139      18         20789367         20789377     0
   139      34         20789367         20789377     0
   139      50         20789367         20789377     0
   139       9         20789392         20789402     0
   139      25         20789392         20789402     0
   139      41         20789392         20789402     0
   139      57         20789392         20789402     0
   140       0         20789417         20789427     0
   140      16         20789417         20789427     0
   140      32         20789417         20789427     0
   140      48         20789417         20789427     0
   140       7         20789442         20789452     0
   140      23         20789442         20789452     0
   140      39         20789442         20789452     0
   140      55         20789442         20789452     0
   140      14         20789467         20789477     0
   140      30         20789467         20789477     0
   140      46         20789467         20789477     0
   140      62         20789467         20789477     0
   140       5         20789492         20789502     0
   140      21         20789492         20789502     0
   140      37         20789492         20789502     0
   140      53         20789492         20789502     0
   140      12         20789517         20789527     0
   140      28         20789517         20789527     0
   140      44         20789517         20789527     0
   140      60         20789517         20789527     0
   140       3         20789542         20789552     0
   140      19         20789542         20789552     0
   140      35         20789542         20789552     0
   140      51         20789542         20789552     0
   140      10         20789567         20789577     0
   140      26         20789567         20789577     0
   140      42         20789567         20789577     0
   140      58         20789567         20789577     0
   140       1         20789592         20789602     0
   140      17         20789592         20789602     0
   140      33         20789592         20789602     0
   140      49         20789592         20789602     0
   140       8         20789617         20789627     0
   140      24         20789617         20789627     0
   140      40         20789617         20789627     0
   140      56         20789617         20789627     0
   140      15         20789642         20789652     0
   140      31         20789642         20789652     0
   140      47         20789642         20789652     0
   140      63         20789642         20789652     0
   140       6         20789667         20789677     0
   140      22         20789667         20789677     0
   140      38         20789667         20789677     0
   140      54         20789667         20789677     0
   140      13         20789692         20789702     0
   140      29         20789692         20789702     0
   140      45         20789692         20789702     0
   140      61         20789692         20789702     0
   140       4         20789717         20789727     0
   140      20         20789717         20789727     0
   140      36         20789717         20789727     0
   140      52         20789717         20789727     0
   140      11         20789742         20789752     0
   140      27         20789742         20789752     0
   140      43         20789742         20789752     0
   140      59         20789742         20789752     0
   140       2         20789767         20789777     0
   140      18         20789767         20789777     0
   140      34         20789767         20789777     0
   140      50         20789767         20789777     0
   140       9         20789792         20789802     0
   140      25         20789792         20789802     0
   140      41         20789792         20789802     0
   140      57         20789792         20789802     0
   141       0         20789817         20789827     0
   141      16         20789817         20789827     0
   141      32         20789817         20789827     0
   141      48         20789817         20789827     0
   141       7         20789842         20789852     0
   141      23         20789842         20789852     0
   141      39         20789842         20789852     0
   141      55         20789842         20789852     0
   141      14         20789867         20789877     0
   141      30         20789867         20789877     0
   141      46         20789867         20789877     0
   141      62         20789867         20789877     0
   141       5         20789892         20789902     0
   141      21         20789892         20789902     0
   141      37         20789892         20789902     0
   141      53         20789892         20789902     0
   141      12         20789917         20789927     0
   141      28         20789917         20789927     0
   141      44         20789917         20789927     0
   141      60         20789917         20789927     0
   141       3         20789942         20789952     0
   141      19         20789942         20789952     0
   141      35         20789942         20789952     0
   141      51         20789942         20789952     0
   141      10         20789967         20789977     0
   141      26         20789967         20789977     0
   141      42         20789967         20789977     0
   141      58         20789967         20789977     0
   141       1         20789992         20790002     0
   141      17         20789992         20790002     0
   141      33         20789992         20790002     0
   141      49         20789992         20790002     0
   141       8         20790017         20790027     0
   141      24         20790017         20790027     0
   141      40         20790017         20790027     0
   141      56         20790017         20790027     0
   141      15         20790042         20790052     0
   141      31         20790042         20790052     0
   141      47         20790042         20790052     0
   141      63         20790042         20790052     0
   141       6         20790067         20790077     0
   141      22         20790067         20790077     0
   141      38         20790067         20790077     0
   141      54         20790067         20790077     0
   141      13         20790092         20790102     0
   141      29         20790092         20790102     0
   141      45         20790092         20790102     0
   141      61         20790092         20790102     0
   141       4         20790117         20790127     0
   141      20         20790117         20790127     0
   141      36         20790117         20790127     0
   141      52         20790117         20790127     0
   141      11         20790142         20790152     0
   141      27         20790142         20790152     0
   141      43         20790142         20790152     0
   141      59         20790142         20790152     0
   141       2         20790167         20790177     0
   141      18         20790167         20790177     0
   141      34         20790167         20790177     0
   141      50         20790167         20790177     0
   141       9         20790192         20790202     0
   141      25         20790192         20790202     0
   141      41         20790192         20790202     0
   141      57         20790192         20790202     0
   142       0         20790217         20790227     0
   142      16         20790217         20790227     0
   142      32         20790217         20790227     0
   142      48         20790217         20790227     0
   142       7         20790242         20790252     0
   142      23         20790242         20790252     0
   142      39         20790242         20790252     0
   142      55         20790242         20790252     0
   142      14         20790267         20790277     0
   142      30         20790267         20790277     0
   142      46         20790267         20790277     0
   142      62         20790267         20790277     0
   142       5         20790292         20790302     0
   142      21         20790292         20790302     0
   142      37         20790292         20790302     0
   142      53         20790292         20790302     0
   142      12         20790317         20790327     0
   142      28         20790317         20790327     0
   142      44         20790317         20790327     0
   142      60         20790317         20790327     0
   142       3         20790342         20790352     0
   142      19         20790342         20790352     0
   142      35         20790342         20790352     0
   142      51         20790342         20790352     0
   142      10         20790367         20790377     0
   142      26         20790367         20790377     0
   142      42         20790367         20790377     0
   142      58         20790367         20790377     0
   142       1         20790392         20790402     0
   142      17         20790392         20790402     0
   142      33         20790392         20790402     0
   142      49         20790392         20790402     0
   142       8         20790417         20790427     0
   142      24         20790417         20790427     0
   142      40         20790417         20790427     0
   142      56         20790417         20790427     0
   142      15         20790442         20790452     0
   142      31         20790442         20790452     0
   142      47         20790442         20790452     0
   142      63         20790442         20790452     0
   142       6         20790467         20790477     0
   142      22         20790467         20790477     0
   142      38         20790467         20790477     0
   142      54         20790467         20790477     0
   142      13         20790492         20790502     0
   142      29         20790492         20790502     0
   142      45         20790492         20790502     0
   142      61         20790492         20790502     0
   142       4         20790517         20790527     0
   142      20         20790517         20790527     0
   142      36         20790517         20790527     0
   142      52         20790517         20790527     0
   142      11         20790542         20790552     0
   142      27         20790542         20790552     0
   142      43         20790542         20790552     0
   142      59         20790542         20790552     0
   142       2         20790567         20790577     0
   142      18         20790567         20790577     0
   142      34         20790567         20790577     0
   142      50         20790567         20790577     0
   142       9         20790592         20790602     0
   142      25         20790592         20790602     0
   142      41         20790592         20790602     0
   142      57         20790592         20790602     0
   143       0         20790617         20790627     0
   143      16         20790617         20790627     0
   143      32         20790617         20790627     0
   143      48         20790617         20790627     0
   143       7         20790642         20790652     0
   143      23         20790642         20790652     0
   143      39         20790642         20790652     0
   143      55         20790642         20790652     0
   143      14         20790667         20790677     0
   143      30         20790667         20790677     0
   143      46         20790667         20790677     0
   143      62         20790667         20790677     0
   143       5         20790692         20790702     0
   143      21         20790692         20790702     0
   143      37         20790692         20790702     0
   143      53         20790692         20790702     0
   143      12         20790717         20790727     0
   143      28         20790717         20790727     0
   143      44         20790717         20790727     0
   143      60         20790717         20790727     0
   143       3         20790742         20790752     0
   143      19         20790742         20790752     0
   143      35         20790742         20790752     0
   143      51         20790742         20790752     0
   143      10         20790767         20790777     0
   143      26         20790767         20790777     0
   143      42         20790767         20790777     0
   143      58         20790767         20790777     0
   143       1         20790792         20790802     0
   143      17         20790792         20790802     0
   143      33         20790792         20790802     0
   143      49         20790792         20790802     0
   143       8         20790817         20790827     0
   143      24         20790817         20790827     0
   143      40         20790817         20790827     0
   143      56         20790817         20790827     0
   143      15         20790842         20790852     0
   143      31         20790842         20790852     0
   143      47         20790842         20790852     0
   143      63         20790842         20790852     0
   143       6         20790867         20790877     0
   143      22         20790867         20790877     0
   143      38         20790867         20790877     0
   143      54         20790867         20790877     0
   143      13         20790892         20790902     0
   143      29         20790892         20790902     0
   143      45         20790892         20790902     0
   143      61         20790892         20790902     0
   143       4         20790917         20790927     0
   143      20         20790917         20790927     0
   143      36         20790917         20790927     0
   143      52         20790917         20790927     0
   143      11         20790942         20790952     0
   143      27         20790942         20790952     0
   143      43         20790942         20790952     0
   143      59         20790942         20790952     0
   143       2         20790967         20790977     0
   143      18         20790967         20790977     0
   143      34         20790967         20790977     0
   143      50         20790967         20790977     0
   143       9         20790992         20791002     0
   143      25         20790992         20791002     0
   143      41         20790992         20791002     0
   143      57         20790992         20791002     0
   144       0         20791017         20791027     0
   144      16         20791017         20791027     0
   144      32         20791017         20791027     0
   144      48         20791017         20791027     0
   144       7         20791042         20791052     0
   144      23         20791042         20791052     0
   144      39         20791042         20791052     0
   144      55         20791042         20791052     0
   144      14         20791067         20791077     0
   144      30         20791067         20791077     0
   144      46         20791067         20791077     0
   144      62         20791067         20791077     0
   144       5         20791092         20791102     0
   144      21         20791092         20791102     0
   144      37         20791092         20791102     0
   144      53         20791092         20791102     0
   144      12         20791117         20791127     0
   144      28         20791117         20791127     0
   144      44         20791117         20791127     0
   144      60         20791117         20791127     0
   144       3         20791142         20791152     0
   144      19         20791142         20791152     0
   144      35         20791142         20791152     0
   144      51         20791142         20791152     0
   144      10         20791167         20791177     0
   144      26         20791167         20791177     0
   144      42         20791167         20791177     0
   144      58         20791167         20791177     0
   144       1         20791192         20791202     0
   144      17         20791192         20791202     0
   144      33         20791192         20791202     0
   144      49         20791192         20791202     0
   144       8         20791217         20791227     0
   144      24         20791217         20791227     0
   144      40         20791217         20791227     0
   144      56         20791217         20791227     0
   144      15         20791242         20791252     0
   144      31         20791242         20791252     0
   144      47         20791242         20791252     0
   144      63         20791242         20791252     0
   144       6         20791267         20791277     0
   144      22         20791267         20791277     0
   144      38         20791267         20791277     0
   144      54         20791267         20791277     0
   144      13         20791292         20791302     0
   144      29         20791292         20791302     0
   144      45         20791292         20791302     0
   144      61         20791292         20791302     0
   144       4         20791317         20791327     0
   144      20         20791317         20791327     0
   144      36         20791317         20791327     0
   144      52         20791317         20791327     0
   144      11         20791342         20791352     0
   144      27         20791342         20791352     0
   144      43         20791342         20791352     0
   144      59         20791342         20791352     0
   144       2         20791367         20791377     0
   144      18         20791367         20791377     0
   144      34         20791367         20791377     0
   144      50         20791367         20791377     0
   144       9         20791392         20791402     0
   144      25         20791392         20791402     0
   144      41         20791392         20791402     0
   144      57         20791392         20791402     0
   145       0         20791417         20791427     0
   145      16         20791417         20791427     0
   145      32         20791417         20791427     0
   145      48         20791417         20791427     0
   145       7         20791442         20791452     0
   145      23         20791442         20791452     0
   145      39         20791442         20791452     0
   145      55         20791442         20791452     0
   145      14         20791467         20791477     0
   145      30         20791467         20791477     0
   145      46         20791467         20791477     0
   145      62         20791467         20791477     0
   145       5         20791492         20791502     0
   145      21         20791492         20791502     0
   145      37         20791492         20791502     0
   145      53         20791492         20791502     0
   145      12         20791517         20791527     0
   145      28         20791517         20791527     0
   145      44         20791517         20791527     0
   145      60         20791517         20791527     0
   145       3         20791542         20791552     0
   145      19         20791542         20791552     0
   145      35         20791542         20791552     0
   145      51         20791542         20791552     0
   145      10         20791567         20791577     0
   145      26         20791567         20791577     0
   145      42         20791567         20791577     0
   145      58         20791567         20791577     0
   145       1         20791592         20791602     0
   145      17         20791592         20791602     0
   145      33         20791592         20791602     0
   145      49         20791592         20791602     0
   145       8         20791617         20791627     0
   145      24         20791617         20791627     0
   145      40         20791617         20791627     0
   145      56         20791617         20791627     0
   145      15         20791642         20791652     0
   145      31         20791642         20791652     0
   145      47         20791642         20791652     0
   145      63         20791642         20791652     0
   145       6         20791667         20791677     0
   145      22         20791667         20791677     0
   145      38         20791667         20791677     0
   145      54         20791667         20791677     0
   145      13         20791692         20791702     0
   145      29         20791692         20791702     0
   145      45         20791692         20791702     0
   145      61         20791692         20791702     0
   145       4         20791717         20791727     0
   145      20         20791717         20791727     0
   145      36         20791717         20791727     0
   145      52         20791717         20791727     0
   145      11         20791742         20791752     0
   145      27         20791742         20791752     0
   145      43         20791742         20791752     0
   145      59         20791742         20791752     0
   145       2         20791767         20791777     0
   145      18         20791767         20791777     0
   145      34         20791767         20791777     0
   145      50         20791767         20791777     0
   145       9         20791792         20791802     0
   145      25         20791792         20791802     0
   145      41         20791792         20791802     0
   145      57         20791792         20791802     0
   146       0         20791817         20791827     0
   146      16         20791817         20791827     0
   146      32         20791817         20791827     0
   146      48         20791817         20791827     0
   146       7         20791842         20791852     0
   146      23         20791842         20791852     0
   146      39         20791842         20791852     0
   146      55         20791842         20791852     0
   146      14         20791867         20791877     0
   146      30         20791867         20791877     0
   146      46         20791867         20791877     0
   146      62         20791867         20791877     0
   146       5         20791892         20791902     0
   146      21         20791892         20791902     0
   146      37         20791892         20791902     0
   146      53         20791892         20791902     0
   146      12         20791917         20791927     0
   146      28         20791917         20791927     0
   146      44         20791917         20791927     0
   146      60         20791917         20791927     0
   146       3         20791942         20791952     0
   146      19         20791942         20791952     0
   146      35         20791942         20791952     0
   146      51         20791942         20791952     0
   146      10         20791967         20791977     0
   146      26         20791967         20791977     0
   146      42         20791967         20791977     0
   146      58         20791967         20791977     0
   146       1         20791992         20792002     0
   146      17         20791992         20792002     0
   146      33         20791992         20792002     0
   146      49         20791992         20792002     0
   146       8         20792017         20792027     0
   146      24         20792017         20792027     0
   146      40         20792017         20792027     0
   146      56         20792017         20792027     0
   146      15         20792042         20792052     0
   146      31         20792042         20792052     0
   146      47         20792042         20792052     0
   146      63         20792042         20792052     0
   146       6         20792067         20792077     0
   146      22         20792067         20792077     0
   146      38         20792067         20792077     0
   146      54         20792067         20792077     0
   146      13         20792092         20792102     0
   146      29         20792092         20792102     0
   146      45         20792092         20792102     0
   146      61         20792092         20792102     0
   146       4         20792117         20792127     0
   146      20         20792117         20792127     0
   146      36         20792117         20792127     0
   146      52         20792117         20792127     0
   146      11         20792142         20792152     0
   146      27         20792142         20792152     0
   146      43         20792142         20792152     0
   146      59         20792142         20792152     0
   146       2         20792167         20792177     0
   146      18         20792167         20792177     0
   146      34         20792167         20792177     0
   146      50         20792167         20792177     0
   146       9         20792192         20792202     0
   146      25         20792192         20792202     0
   146      41         20792192         20792202     0
   146      57         20792192         20792202     0
   147       0         20792217         20792227     0
   147      16         20792217         20792227     0
   147      32         20792217         20792227     0
   147      48         20792217         20792227     0
   147       7         20792242         20792252     0
   147      23         20792242         20792252     0
   147      39         20792242         20792252     0
   147      55         20792242         20792252     0
   147      14         20792267         20792277     0
   147      30         20792267         20792277     0
   147      46         20792267         20792277     0
   147      62         20792267         20792277     0
   147       5         20792292         20792302     0
   147      21         20792292         20792302     0
   147      37         20792292         20792302     0
   147      53         20792292         20792302     0
   147      12         20792317         20792327     0
   147      28         20792317         20792327     0
   147      44         20792317         20792327     0
   147      60         20792317         20792327     0
   147       3         20792342         20792352     0
   147      19         20792342         20792352     0
   147      35         20792342         20792352     0
   147      51         20792342         20792352     0
   147      10         20792367         20792377     0
   147      26         20792367         20792377     0
   147      42         20792367         20792377     0
   147      58         20792367         20792377     0
   147       1         20792392         20792402     0
   147      17         20792392         20792402     0
   147      33         20792392         20792402     0
   147      49         20792392         20792402     0
   147       8         20792417         20792427     0
   147      24         20792417         20792427     0
   147      40         20792417         20792427     0
   147      56         20792417         20792427     0
   147      15         20792442         20792452     0
   147      31         20792442         20792452     0
   147      47         20792442         20792452     0
   147      63         20792442         20792452     0
   147       6         20792467         20792477     0
   147      22         20792467         20792477     0
   147      38         20792467         20792477     0
   147      54         20792467         20792477     0
   147      13         20792492         20792502     0
   147      29         20792492         20792502     0
   147      45         20792492         20792502     0
   147      61         20792492         20792502     0
   147       4         20792517         20792527     0
   147      20         20792517         20792527     0
   147      36         20792517         20792527     0
   147      52         20792517         20792527     0
   147      11         20792542         20792552     0
   147      27         20792542         20792552     0
   147      43         20792542         20792552     0
   147      59         20792542         20792552     0
   147       2         20792567         20792577     0
   147      18         20792567         20792577     0
   147      34         20792567         20792577     0
   147      50         20792567         20792577     0
   147       9         20792592         20792602     0
   147      25         20792592         20792602     0
   147      41         20792592         20792602     0
   147      57         20792592         20792602     0
   148       0         20792617         20792627     0
   148      16         20792617         20792627     0
   148      32         20792617         20792627     0
   148      48         20792617         20792627     0
   148       7         20792642         20792652     0
   148      23         20792642         20792652     0
   148      39         20792642         20792652     0
   148      55         20792642         20792652     0
   148      14         20792667         20792677     0
   148      30         20792667         20792677     0
   148      46         20792667         20792677     0
   148      62         20792667         20792677     0
   148       5         20792692         20792702     0
   148      21         20792692         20792702     0
   148      37         20792692         20792702     0
   148      53         20792692         20792702     0
   148      12         20792717         20792727     0
   148      28         20792717         20792727     0
   148      44         20792717         20792727     0
   148      60         20792717         20792727     0
   148       3         20792742         20792752     0
   148      19         20792742         20792752     0
   148      35         20792742         20792752     0
   148      51         20792742         20792752     0
   148      10         20792767         20792777     0
   148      26         20792767         20792777     0
   148      42         20792767         20792777     0
   148      58         20792767         20792777     0
   148       1         20792792         20792802     0
   148      17         20792792         20792802     0
   148      33         20792792         20792802     0
   148      49         20792792         20792802     0
   148       8         20792817         20792827     0
   148      24         20792817         20792827     0
   148      40         20792817         20792827     0
   148      56         20792817         20792827     0
   148      15         20792842         20792852     0
   148      31         20792842         20792852     0
   148      47         20792842         20792852     0
   148      63         20792842         20792852     0
   148       6         20792867         20792877     0
   148      22         20792867         20792877     0
   148      38         20792867         20792877     0
   148      54         20792867         20792877     0
   148      13         20792892         20792902     0
   148      29         20792892         20792902     0
   148      45         20792892         20792902     0
   148      61         20792892         20792902     0
   148       4         20792917         20792927     0
   148      20         20792917         20792927     0
   148      36         20792917         20792927     0
   148      52         20792917         20792927     0
   148      11         20792942         20792952     0
   148      27         20792942         20792952     0
   148      43         20792942         20792952     0
   148      59         20792942         20792952     0
   148       2         20792967         20792977     0
   148      18         20792967         20792977     0
   148      34         20792967         20792977     0
   148      50         20792967         20792977     0
   148       9         20792992         20793002     0
   148      25         20792992         20793002     0
   148      41         20792992         20793002     0
   148      57         20792992         20793002     0
   149       0         20793017         20793027     0
   149      16         20793017         20793027     0
   149      32         20793017         20793027     0
   149      48         20793017         20793027     0
   149       7         20793042         20793052     0
   149      23         20793042         20793052     0
   149      39         20793042         20793052     0
   149      55         20793042         20793052     0
   149      14         20793067         20793077     0
   149      30         20793067         20793077     0
   149      46         20793067         20793077     0
   149      62         20793067         20793077     0
   149       5         20793092         20793102     0
   149      21         20793092         20793102     0
   149      37         20793092         20793102     0
   149      53         20793092         20793102     0
   149      12         20793117         20793127     0
   149      28         20793117         20793127     0
   149      44         20793117         20793127     0
   149      60         20793117         20793127     0
   149       3         20793142         20793152     0
   149      19         20793142         20793152     0
   149      35         20793142         20793152     0
   149      51         20793142         20793152     0
   149      10         20793167         20793177     0
   149      26         20793167         20793177     0
   149      42         20793167         20793177     0
   149      58         20793167         20793177     0
   149       1         20793192         20793202     0
   149      17         20793192         20793202     0
   149      33         20793192         20793202     0
   149      49         20793192         20793202     0
   149       8         20793217         20793227     0
   149      24         20793217         20793227     0
   149      40         20793217         20793227     0
   149      56         20793217         20793227     0
   149      15         20793242         20793252     0
   149      31         20793242         20793252     0
   149      47         20793242         20793252     0
   149      63         20793242         20793252     0
   149       6         20793267         20793277     0
   149      22         20793267         20793277     0
   149      38         20793267         20793277     0
   149      54         20793267         20793277     0
   149      13         20793292         20793302     0
   149      29         20793292         20793302     0
   149      45         20793292         20793302     0
   149      61         20793292         20793302     0
   149       4         20793317         20793327     0
   149      20         20793317         20793327     0
   149      36         20793317         20793327     0
   149      52         20793317         20793327     0
