UUID        = fd2b067e-fbf8-4d99-b0b4-e36e50ae9907
ScanDate    = 20240915_141227
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 64
NumVolumes  = 545
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
     4      11         20469360         20469369     0
     4      27         20469360         20469369     0
     4      43         20469360         20469369     0
     4      59         20469360         20469369     0
     4       2         20469385         20469394     0
     4      18         20469385         20469394     0
     4      34         20469385         20469394     0
     4      50         20469385         20469394     0
     4       9         20469410         20469419     0
     4      25         20469410         20469419     0
     4      41         20469410         20469419     0
     4      57         20469410         20469419     0
     5       0         20469435         20469444     0
     5      16         20469435         20469444     0
     5      32         20469435         20469444     0
     5      48         20469435         20469444     0
     5       7         20469460         20469469     0
     5      23         20469460         20469469     0
     5      39         20469460         20469469     0
     5      55         20469460         20469469     0
     5      14         20469485         20469494     0
     5      30         20469485         20469494     0
     5      46         20469485         20469494     0
     5      62         20469485         20469494     0
     5       5         20469510         20469519     0
     5      21         20469510         20469519     0
     5      37         20469510         20469519     0
     5      53         20469510         20469519     0
     5      12         20469535         20469544     0
     5      28         20469535         20469544     0
     5      44         20469535         20469544     0
     5      60         20469535         20469544     0
     5       3         20469560         20469569     0
     5      19         20469560         20469569     0
     5      35         20469560         20469569     0
     5      51         20469560         20469569     0
     5      10         20469585         20469594     0
     5      26         20469585         20469594     0
     5      42         20469585         20469594     0
     5      58         20469585         20469594     0
     5       1         20469610         20469619     0
     5      17         20469610         20469619     0
     5      33         20469610         20469619     0
     5      49         20469610         20469619     0
     5       8         20469635         20469644     0
     5      24         20469635         20469644     0
     5      40         20469635         20469644     0
     5      56         20469635         20469644     0
     5      15         20469660         20469669     0
     5      31         20469660         20469669     0
     5      47         20469660         20469669     0
     5      63         20469660         20469669     0
     5       6         20469685         20469694     0
     5      22         20469685         20469694     0
     5      38         20469685         20469694     0
     5      54         20469685         20469694     0
     5      13         20469710         20469719     0
     5      29         20469710         20469719     0
     5      45         20469710         20469719     0
     5      61         20469710         20469719     0
     5       4         20469735         20469744     0
     5      20         20469735         20469744     0
     5      36         20469735         20469744     0
     5      52         20469735         20469744     0
     5      11         20469760         20469769     0
     5      27         20469760         20469769     0
     5      43         20469760         20469769     0
     5      59         20469760         20469769     0
     5       2         20469785         20469794     0
     5      18         20469785         20469794     0
     5      34         20469785         20469794     0
     5      50         20469785         20469794     0
     5       9         20469810         20469819     0
     5      25         20469810         20469819     0
     5      41         20469810         20469819     0
     5      57         20469810         20469819     0
     6       0         20469835         20469844     0
     6      16         20469835         20469844     0
     6      32         20469835         20469844     0
     6      48         20469835         20469844     0
     6       7         20469860         20469869     0
     6      23         20469860         20469869     0
     6      39         20469860         20469869     0
     6      55         20469860         20469869     0
     6      14         20469885         20469894     0
     6      30         20469885         20469894     0
     6      46         20469885         20469894     0
     6      62         20469885         20469894     0
     6       5         20469910         20469919     0
     6      21         20469910         20469919     0
     6      37         20469910         20469919     0
     6      53         20469910         20469919     0
     6      12         20469935         20469944     0
     6      28         20469935         20469944     0
     6      44         20469935         20469944     0
     6      60         20469935         20469944     0
     6       3         20469960         20469969     0
     6      19         20469960         20469969     0
     6      35         20469960         20469969     0
     6      51         20469960         20469969     0
     6      10         20469985         20469994     0
     6      26         20469985         20469994     0
     6      42         20469985         20469994     0
     6      58         20469985         20469994     0
     6       1         20470010         20470019     0
     6      17         20470010         20470019     0
     6      33         20470010         20470019     0
     6      49         20470010         20470019     0
     6       8         20470035         20470044     0
     6      24         20470035         20470044     0
     6      40         20470035         20470044     0
     6      56         20470035         20470044     0
     6      15         20470060         20470069     0
     6      31         20470060         20470069     0
     6      47         20470060         20470069     0
     6      63         20470060         20470069     0
     6       6         20470085         20470094     0
     6      22         20470085         20470094     0
     6      38         20470085         20470094     0
     6      54         20470085         20470094     0
     6      13         20470110         20470119     0
     6      29         20470110         20470119     0
     6      45         20470110         20470119     0
     6      61         20470110         20470119     0
     6       4         20470135         20470144     0
     6      20         20470135         20470144     0
     6      36         20470135         20470144     0
     6      52         20470135         20470144     0
     6      11         20470160         20470169     0
     6      27         20470160         20470169     0
     6      43         20470160         20470169     0
     6      59         20470160         20470169     0
     6       2         20470185         20470194     0
     6      18         20470185         20470194     0
     6      34         20470185         20470194     0
     6      50         20470185         20470194     0
     6       9         20470210         20470219     0
     6      25         20470210         20470219     0
     6      41         20470210         20470219     0
     6      57         20470210         20470219     0
     7       0         20470235         20470244     0
     7      16         20470235         20470244     0
     7      32         20470235         20470244     0
     7      48         20470235         20470244     0
     7       7         20470260         20470269     0
     7      23         20470260         20470269     0
     7      39         20470260         20470269     0
     7      55         20470260         20470269     0
     7      14         20470285         20470294     0
     7      30         20470285         20470294     0
     7      46         20470285         20470294     0
     7      62         20470285         20470294     0
     7       5         20470310         20470319     0
     7      21         20470310         20470319     0
     7      37         20470310         20470319     0
     7      53         20470310         20470319     0
     7      12         20470335         20470344     0
     7      28         20470335         20470344     0
     7      44         20470335         20470344     0
     7      60         20470335         20470344     0
     7       3         20470360         20470369     0
     7      19         20470360         20470369     0
     7      35         20470360         20470369     0
     7      51         20470360         20470369     0
     7      10         20470385         20470394     0
     7      26         20470385         20470394     0
     7      42         20470385         20470394     0
     7      58         20470385         20470394     0
     7       1         20470410         20470419     0
     7      17         20470410         20470419     0
     7      33         20470410         20470419     0
     7      49         20470410         20470419     0
     7       8         20470435         20470444     0
     7      24         20470435         20470444     0
     7      40         20470435         20470444     0
     7      56         20470435         20470444     0
     7      15         20470460         20470469     0
     7      31         20470460         20470469     0
     7      47         20470460         20470469     0
     7      63         20470460         20470469     0
     7       6         20470485         20470494     0
     7      22         20470485         20470494     0
     7      38         20470485         20470494     0
     7      54         20470485         20470494     0
     7      13         20470510         20470519     0
     7      29         20470510         20470519     0
     7      45         20470510         20470519     0
     7      61         20470510         20470519     0
     7       4         20470535         20470544     0
     7      20         20470535         20470544     0
     7      36         20470535         20470544     0
     7      52         20470535         20470544     0
     7      11         20470560         20470569     0
     7      27         20470560         20470569     0
     7      43         20470560         20470569     0
     7      59         20470560         20470569     0
     7       2         20470585         20470594     0
     7      18         20470585         20470594     0
     7      34         20470585         20470594     0
     7      50         20470585         20470594     0
     7       9         20470610         20470619     0
     7      25         20470610         20470619     0
     7      41         20470610         20470619     0
     7      57         20470610         20470619     0
     8       0         20470635         20470644     0
     8      16         20470635         20470644     0
     8      32         20470635         20470644     0
     8      48         20470635         20470644     0
     8       7         20470660         20470669     0
     8      23         20470660         20470669     0
     8      39         20470660         20470669     0
     8      55         20470660         20470669     0
     8      14         20470685         20470694     0
     8      30         20470685         20470694     0
     8      46         20470685         20470694     0
     8      62         20470685         20470694     0
     8       5         20470710         20470719     0
     8      21         20470710         20470719     0
     8      37         20470710         20470719     0
     8      53         20470710         20470719     0
     8      12         20470735         20470744     0
     8      28         20470735         20470744     0
     8      44         20470735         20470744     0
     8      60         20470735         20470744     0
     8       3         20470760         20470769     0
     8      19         20470760         20470769     0
     8      35         20470760         20470769     0
     8      51         20470760         20470769     0
     8      10         20470785         20470794     0
     8      26         20470785         20470794     0
     8      42         20470785         20470794     0
     8      58         20470785         20470794     0
     8       1         20470810         20470819     0
     8      17         20470810         20470819     0
     8      33         20470810         20470819     0
     8      49         20470810         20470819     0
     8       8         20470835         20470844     0
     8      24         20470835         20470844     0
     8      40         20470835         20470844     0
     8      56         20470835         20470844     0
     8      15         20470860         20470869     0
     8      31         20470860         20470869     0
     8      47         20470860         20470869     0
     8      63         20470860         20470869     0
     8       6         20470885         20470894     0
     8      22         20470885         20470894     0
     8      38         20470885         20470894     0
     8      54         20470885         20470894     0
     8      13         20470910         20470919     0
     8      29         20470910         20470919     0
     8      45         20470910         20470919     0
     8      61         20470910         20470919     0
     8       4         20470935         20470944     0
     8      20         20470935         20470944     0
     8      36         20470935         20470944     0
     8      52         20470935         20470944     0
     8      11         20470960         20470969     0
     8      27         20470960         20470969     0
     8      43         20470960         20470969     0
     8      59         20470960         20470969     0
     8       2         20470985         20470994     0
     8      18         20470985         20470994     0
     8      34         20470985         20470994     0
     8      50         20470985         20470994     0
     8       9         20471010         20471019     0
     8      25         20471010         20471019     0
     8      41         20471010         20471019     0
     8      57         20471010         20471019     0
     9       0         20471035         20471044     0
     9      16         20471035         20471044     0
     9      32         20471035         20471044     0
     9      48         20471035         20471044     0
     9       7         20471060         20471069     0
     9      23         20471060         20471069     0
     9      39         20471060         20471069     0
     9      55         20471060         20471069     0
     9      14         20471085         20471094     0
     9      30         20471085         20471094     0
     9      46         20471085         20471094     0
     9      62         20471085         20471094     0
     9       5         20471110         20471119     0
     9      21         20471110         20471119     0
     9      37         20471110         20471119     0
     9      53         20471110         20471119     0
     9      12         20471135         20471144     0
     9      28         20471135         20471144     0
     9      44         20471135         20471144     0
     9      60         20471135         20471144     0
     9       3         20471160         20471169     0
     9      19         20471160         20471169     0
     9      35         20471160         20471169     0
     9      51         20471160         20471169     0
     9      10         20471185         20471194     0
     9      26         20471185         20471194     0
     9      42         20471185         20471194     0
     9      58         20471185         20471194     0
     9       1         20471210         20471219     0
     9      17         20471210         20471219     0
     9      33         20471210         20471219     0
     9      49         20471210         20471219     0
     9       8         20471235         20471244     0
     9      24         20471235         20471244     0
     9      40         20471235         20471244     0
     9      56         20471235         20471244     0
     9      15         20471260         20471269     0
     9      31         20471260         20471269     0
     9      47         20471260         20471269     0
     9      63         20471260         20471269     0
     9       6         20471285         20471294     0
     9      22         20471285         20471294     0
     9      38         20471285         20471294     0
     9      54         20471285         20471294     0
     9      13         20471310         20471319     0
     9      29         20471310         20471319     0
     9      45         20471310         20471319     0
     9      61         20471310         20471319     0
     9       4         20471335         20471344     0
     9      20         20471335         20471344     0
     9      36         20471335         20471344     0
     9      52         20471335         20471344     0
     9      11         20471360         20471369     0
     9      27         20471360         20471369     0
     9      43         20471360         20471369     0
     9      59         20471360         20471369     0
     9       2         20471385         20471394     0
     9      18         20471385         20471394     0
     9      34         20471385         20471394     0
     9      50         20471385         20471394     0
     9       9         20471410         20471419     0
     9      25         20471410         20471419     0
     9      41         20471410         20471419     0
     9      57         20471410         20471419     0
    10       0         20471435         20471444     0
    10      16         20471435         20471444     0
    10      32         20471435         20471444     0
    10      48         20471435         20471444     0
    10       7         20471460         20471469     0
    10      23         20471460         20471469     0
    10      39         20471460         20471469     0
    10      55         20471460         20471469     0
    10      14         20471485         20471494     0
    10      30         20471485         20471494     0
    10      46         20471485         20471494     0
    10      62         20471485         20471494     0
    10       5         20471510         20471519     0
    10      21         20471510         20471519     0
    10      37         20471510         20471519     0
    10      53         20471510         20471519     0
    10      12         20471535         20471544     0
    10      28         20471535         20471544     0
    10      44         20471535         20471544     0
    10      60         20471535         20471544     0
    10       3         20471560         20471569     0
    10      19         20471560         20471569     0
    10      35         20471560         20471569     0
    10      51         20471560         20471569     0
    10      10         20471585         20471594     0
    10      26         20471585         20471594     0
    10      42         20471585         20471594     0
    10      58         20471585         20471594     0
    10       1         20471610         20471619     0
    10      17         20471610         20471619     0
    10      33         20471610         20471619     0
    10      49         20471610         20471619     0
    10       8         20471635         20471644     0
    10      24         20471635         20471644     0
    10      40         20471635         20471644     0
    10      56         20471635         20471644     0
    10      15         20471660         20471669     0
    10      31         20471660         20471669     0
    10      47         20471660         20471669     0
    10      63         20471660         20471669     0
    10       6         20471685         20471694     0
    10      22         20471685         20471694     0
    10      38         20471685         20471694     0
    10      54         20471685         20471694     0
    10      13         20471710         20471719     0
    10      29         20471710         20471719     0
    10      45         20471710         20471719     0
    10      61         20471710         20471719     0
    10       4         20471735         20471744     0
    10      20         20471735         20471744     0
    10      36         20471735         20471744     0
    10      52         20471735         20471744     0
    10      11         20471760         20471769     0
    10      27         20471760         20471769     0
    10      43         20471760         20471769     0
    10      59         20471760         20471769     0
    10       2         20471785         20471794     0
    10      18         20471785         20471794     0
    10      34         20471785         20471794     0
    10      50         20471785         20471794     0
    10       9         20471810         20471819     0
    10      25         20471810         20471819     0
    10      41         20471810         20471819     0
    10      57         20471810         20471819     0
    11       0         20471835         20471844     0
    11      16         20471835         20471844     0
    11      32         20471835         20471844     0
    11      48         20471835         20471844     0
    11       7         20471860         20471869     0
    11      23         20471860         20471869     0
    11      39         20471860         20471869     0
    11      55         20471860         20471869     0
    11      14         20471885         20471894     0
    11      30         20471885         20471894     0
    11      46         20471885         20471894     0
    11      62         20471885         20471894     0
    11       5         20471910         20471919     0
    11      21         20471910         20471919     0
    11      37         20471910         20471919     0
    11      53         20471910         20471919     0
    11      12         20471935         20471944     0
    11      28         20471935         20471944     0
    11      44         20471935         20471944     0
    11      60         20471935         20471944     0
    11       3         20471960         20471969     0
    11      19         20471960         20471969     0
    11      35         20471960         20471969     0
    11      51         20471960         20471969     0
    11      10         20471985         20471994     0
    11      26         20471985         20471994     0
    11      42         20471985         20471994     0
    11      58         20471985         20471994     0
    11       1         20472010         20472019     0
    11      17         20472010         20472019     0
    11      33         20472010         20472019     0
    11      49         20472010         20472019     0
    11       8         20472035         20472044     0
    11      24         20472035         20472044     0
    11      40         20472035         20472044     0
    11      56         20472035         20472044     0
    11      15         20472060         20472069     0
    11      31         20472060         20472069     0
    11      47         20472060         20472069     0
    11      63         20472060         20472069     0
    11       6         20472085         20472094     0
    11      22         20472085         20472094     0
    11      38         20472085         20472094     0
    11      54         20472085         20472094     0
    11      13         20472110         20472119     0
    11      29         20472110         20472119     0
    11      45         20472110         20472119     0
    11      61         20472110         20472119     0
    11       4         20472135         20472144     0
    11      20         20472135         20472144     0
    11      36         20472135         20472144     0
    11      52         20472135         20472144     0
    11      11         20472160         20472169     0
    11      27         20472160         20472169     0
    11      43         20472160         20472169     0
    11      59         20472160         20472169     0
    11       2         20472185         20472194     0
    11      18         20472185         20472194     0
    11      34         20472185         20472194     0
    11      50         20472185         20472194     0
    11       9         20472210         20472219     0
    11      25         20472210         20472219     0
    11      41         20472210         20472219     0
    11      57         20472210         20472219     0
    12       0         20472235         20472244     0
    12      16         20472235         20472244     0
    12      32         20472235         20472244     0
    12      48         20472235         20472244     0
    12       7         20472260         20472269     0
    12      23         20472260         20472269     0
    12      39         20472260         20472269     0
    12      55         20472260         20472269     0
    12      14         20472285         20472294     0
    12      30         20472285         20472294     0
    12      46         20472285         20472294     0
    12      62         20472285         20472294     0
    12       5         20472310         20472319     0
    12      21         20472310         20472319     0
    12      37         20472310         20472319     0
    12      53         20472310         20472319     0
    12      12         20472335         20472344     0
    12      28         20472335         20472344     0
    12      44         20472335         20472344     0
    12      60         20472335         20472344     0
    12       3         20472360         20472369     0
    12      19         20472360         20472369     0
    12      35         20472360         20472369     0
    12      51         20472360         20472369     0
    12      10         20472385         20472394     0
    12      26         20472385         20472394     0
    12      42         20472385         20472394     0
    12      58         20472385         20472394     0
    12       1         20472410         20472419     0
    12      17         20472410         20472419     0
    12      33         20472410         20472419     0
    12      49         20472410         20472419     0
    12       8         20472435         20472444     0
    12      24         20472435         20472444     0
    12      40         20472435         20472444     0
    12      56         20472435         20472444     0
    12      15         20472460         20472469     0
    12      31         20472460         20472469     0
    12      47         20472460         20472469     0
    12      63         20472460         20472469     0
    12       6         20472485         20472494     0
    12      22         20472485         20472494     0
    12      38         20472485         20472494     0
    12      54         20472485         20472494     0
    12      13         20472510         20472519     0
    12      29         20472510         20472519     0
    12      45         20472510         20472519     0
    12      61         20472510         20472519     0
    12       4         20472535         20472544     0
    12      20         20472535         20472544     0
